id,date,text,favorites,retweets
5536,2020-04-11,"Wishing all a safe and blessed Easter Sunday. I will be tuning into Pastor @robertjeffress at https://t.co/roBC6bOARn Church in Dallas, Texas tomorrow morning at 10:20 AM Eastern. https://t.co/wCa7u6qSnl",51069,12513
5563,2020-04-11,"“The President and the Federal Government are doing an excellent job. When they say the death toll isn’t going to be as high as reported, they (the opposition) act like they’re sad because it’s lower. I think they are (Press Conferences) wonderful.” West Virginia Resident, C Span",87891,17204
5523,2020-04-11,WE WILL BUILD IT AGAIN!,414029,56991
5472,2020-04-11,"“Trump did a deal with Japan. A lot of our product goes to Japan, and we are booming in North Dakota.” Jim on C Span, Washington Journal. Our Trade Deals will be having a big impact on our Country as they kick in!",114420,21895
5549,2020-04-11,Great editorial by @SenRonJohnson! https://t.co/hGmcwI4OSe,34282,10357
5576,2020-04-11,"Watching @FoxNews on weekend afternoons is a total waste of time. We now have some great alternatives, like @OANN.",128916,31261
5511,2020-04-11,....Does anyone ever notice how few quotes from an actual person are given nowadays by the Lamestream Media. Very seldom. The unnamed or anonymous sources are almost always FAKE NEWS.,128488,26297
5590,2020-04-11,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!",5031,1219
6005,2020-04-11,"The Wall Street Journal Editorial Board doesn’t have a clue on how to fight and win. Their views on Tariffs &amp; Trade are losers for the U.S., but winners for other countries, including China. If we followed their standards,  we’d have no Country left. They should love Sleepy Joe!",68165,15494
5591,2020-04-11,"RT @robertjeffress: Thank you, President @realDonaldTrump! We are honored to have you join us and are grateful for your strong leadership o…",0,8175
5609,2020-04-11,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder where the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!",30901,9028
5620,2020-04-11,"Governor @GavinNewsom of California has been very nice &amp;  highly supportive about the great job we have done, working together, for California. That is the good news, but this is the bad. He is unfairly under attack by the Radical Left Dems, MSDNC etc. He is strong! Will he fold?",74230,15473
5636,2020-04-11,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!",163244,39164
5653,2020-04-11,Will be interviewed by @JudgeJeanine tonight at 9:00 P.M. Eastern on @FoxNews! https://t.co/F83yVaxXab,34324,7697
5718,2020-04-12,RT @GOPLeader: Speaker Pelosi has said she is aware of 'no data as to why we need' more funding for Americans’ paychecks. Anyone paying att…,0,9832
5737,2020-04-12,Cryin’Chuck doesn’t have a clue. Couldn’t care less about the American Worker! https://t.co/eoXxXdn460,61291,18060
5813,2020-04-12,"RT @senatemajldr: Small business layoffs spiked 1,000% last month. 10% of the U.S. workforce is now jobless. This is no time for political…",0,11895
5814,2020-04-12,RT @GOPLeader: The Paycheck Protection Program has been so successful for America’s small businesses that it is projected to run out of mon…,0,8737
5831,2020-04-12,"RT @HouseGOP: The #PaycheckProtectionProgram is a lifeline for small businesses on Main Street across America.
 
Congress must urgently pas…",0,6875
5871,2020-04-12,"RT @MarioDB: What a great story. 

@AmericanAir has turned the Admirals Club at @iflymia into a mask-making factory! During a time of crisi…",0,5362
5875,2020-04-12,"RT @SteveScalise: Let's be clear about what's going on:

Republicans are trying to replenish the Paycheck Protection Program before funds r…",0,34371
5915,2020-04-12,https://t.co/b3fwPSkSCF,55663,14125
6113,2020-04-12,"The Opposition Party (Lamestream Media) and their partner, the Radical Left, Do Nothing Democrats, have put their political game plan in full swing. “Whether he is right or wrong, it doesn’t matter. Criticize ’Trump’ for everything, and don’t let the public see Biden. Hide him.”",104908,26784
5949,2020-04-12,"A very good sign is that empty hospital beds are becoming more and more prevalent. We deployed 418 Doctors, Nurses and Respiratory Therapists from the hospital ship Comfort and the Javits Convention Center to hospitals in NYC &amp; State. Have more bed capacity than was needed. Good!",158904,28854
6251,2020-04-12,RT @realDonaldTrump: For the first time in history there is a fully signed Presidential Disaster Declaration for all 50 States. We are winn…,0,38794
6260,2020-04-12,RT @realDonaldTrump: The big Oil Deal with OPEC Plus is done. This will save hundreds of thousands of energy jobs in the United States. I w…,0,36466
6261,2020-04-12,"RT @realDonaldTrump: If the Fake News Opposition Party is pushing, with all their might, the fact that President Trump “ignored early warni…",0,45512
5992,2020-04-12,"Great businessman &amp; philanthropist Bernie Marcus, Co-Founder of Home Depot, said that Congress was too distracted by the (phony) Impeachment Witch Hunt when they should have been investigating  CoronaVirus when it first appeared in China. Media played a big roll also!@dcexaminer",134793,28759
5980,2020-04-12,"Great businessman &amp; philanthropist Bernies Marcus, Co-Founder of Home Depot, said that Congress was too distracted by the (phony) Impeachment Witch Hunt when they should have been investigating  CoronaVirus when it first appeared in China. Media played a big roll also!@dcexaminer",6143,1671
6275,2020-04-12,"RT @realDonaldTrump: Governors, get your states testing programs &amp; apparatus perfected. Be ready, big things are happening. No excuses! The…",0,32301
60,2020-04-12,HAPPY EASTER!,508161,56948
5936,2020-04-12,HAPPY EASTER! https://t.co/UX5Bhm82H2,254840,48264
6032,2020-04-12,https://t.co/wwjRRx4W0P,40612,12082
6210,2020-04-12,"Sorry Fake News, it’s all on tape. I banned China long before people spoke up. Thank you @OANN https://t.co/d40JQkUZg5",108128,33344
6034,2020-04-12,https://t.co/VfrOSwXoqU,43890,13801
6135,2020-04-12,"RT @ChuckRossDC: NEW: FBI Received Evidence Of Russian Disinformation In Steele Dossier

A Hill source adds: ""Schiff was slinging Russian d…",0,9002
6136,2020-04-12,"RT @ChuckRossDC: Scott Gottlieb says @WHO enabled China's obfuscation on coronavirus, and that it could have been containable had Beijing n…",0,7492
6094,2020-04-12,"If the Fake News Opposition Party is pushing, with all their might, the fact that President Trump “ignored early warnings about the threat,” then why did Media &amp; Dems viciously criticize me when I instituted a Travel Ban on China? They said “early &amp; not necessary.” Corrupt Media!",189934,45512
6151,2020-04-12,RT @jsolomonReports: Read the explosive declassified footnotes from the Horowitz report revealing that the FBI was warned that Christopher…,0,13205
5671,2020-04-12,Mail in ballots substantially increases the risk of crime and VOTER FRAUD!,193334,37966
6152,2020-04-12,"RT @SaraCarterDC: FBI's 'central evidence' To Spy On Trump Campaign Was Russian Disinformation, Declassified IG Footnotes Reveal - 

⁦@SenR…",0,9496
5688,2020-04-12,RT @FLOTUS: It is a great honor to serve the people of this incredible country. 🇺🇸 #InaugurationDay2017 https://t.co/4SEj2VBxXO,0,21431
6081,2020-04-12,"Just watched Mike Wallace wannabe, Chris Wallace, on @FoxNews. I am now convinced that he is even worse than Sleepy Eyes Chuck Todd of Meet the Press(please!), or the people over at Deface the Nation. What the hell is happening to @FoxNews. It’s a whole new ballgame over there!",114398,27540
6170,2020-04-12,Fake News! https://t.co/HzPQgbXgxX,58296,14840
6068,2020-04-12,The big Oil Deal with OPEC Plus is done. This will save hundreds of thousands of energy jobs in the United States. I would like to thank and congratulate President Putin of Russia and King Salman of Saudi Arabia. I just spoke to them from the Oval Office. Great deal for all!,154471,36466
6182,2020-04-12,"RT @Amanda_Bril: The President's Easter message
""we hope all of you are filled with the joy, love, and hope that marks this holiest of days…",0,7045
5312,2020-04-12,Will be interviewed by @JudgeJeanine tonight at 9:00 P.M. Eastern on @FoxNews!,44340,7185
6193,2020-04-12,RT @OANN: Report: FBI hid details of Papadopoulos investigation from court https://t.co/NYnElqoZDL #OANN,0,8564
5704,2020-04-12,"RT @FLOTUS: On the eve of #Easter, let us remember the ones who lost their lives to COVID19. Please try to connect w/ family, friends &amp; lov…",0,13656
6050,2020-04-12,"For the first time in history there is a fully signed Presidential Disaster Declaration for all 50 States. We are winning, and will win, the war on the Invisible Enemy!",227548,38794
6035,2020-04-12,https://t.co/ZawRDjsldB,27647,8784
6117,2020-04-12,"Governors, get your states testing programs &amp; apparatus perfected. Be ready, big things are happening. No excuses! The Federal Government is there to help. We are testing more than any country in the World. Also, gear up with Face Masks!",148628,32301
6229,2020-04-12,"RT @OANN: Report: Obama admin. repeatedly cut PPE stockpile, failed to replenish s... https://t.co/ikk9TKj85x #OANN",0,11155
5950,2020-04-12,RT @realDonaldTrump: Wishing all a safe and blessed Easter Sunday. I will be tuning into Pastor @robertjeffress at https://t.co/roBC6bOARn…,0,12513
6565,2020-04-13,"My deepest sympathies go out to Frieda Chera and the family of the late, great, Stanley Chera, one of Manhattan’s most brilliant real estate minds. Stanley was charitable, kind, and a wonderful friend. He will be truly missed!",109407,15847
83,2020-04-13,"RT @ScottPresler: Georgia’s 6th District is flippable. 

This one’s for you, Cobb, Fulton, &amp; Dekalb Counties. 

https://t.co/08rPm4E2kv
#GA…",0,7257
6584,2020-04-13,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/IoHRJuAFbT,0,8968
6288,2020-04-13,Great going Natalie! https://t.co/OldfyDdFRO,72251,18507
6309,2020-04-13,"RT @ScottPresler: Here’s an example of what I’m working on:

https://t.co/gBhemBhfHL

Virginia’s 2nd Congressional District is flippable.
#…",0,7237
6322,2020-04-13,"RT @ScottPresler: Ladies &amp; gentlemen, 

I present to you: The democrat presidential candidate. 

“We have never, never let our democracy sa…",0,10164
6339,2020-04-13,I look forward to it also! https://t.co/IGZLBgJnn2,98622,18442
6356,2020-04-13,"RT @AnthemRespect: If you’re an Independent or Moderate Democrat...

...never forget that while Democrat Party leaders are fighting hard fo…",0,17251
6373,2020-04-13,Thank you! https://t.co/z8dgzQxkVC,78008,16228
6374,2020-04-13,RT @AnthemRespect: @Lrihendry @NatalieJHarp @PlaysTrumpCard @ROHLL5 @bfraser747 @oUSA_JEDIo @polishprincessh @flightcrew @IamAllOutOfGum @T…,0,7450
6389,2020-04-13,Thank you Paris! https://t.co/hDUppWgIXA,52951,10825
6407,2020-04-13,"RT @DavidJUrban: @HillaryClinton said she would ""​put a lot of coal miners out of jobs"" now @JoeBiden says the same thing to the hardworkin…",0,11958
6425,2020-04-13,RT @CLewandowski_: Fox News Poll: Trump job approval hits new high as voters rally during crisis. Eighty-nine percent of Republicans approv…,0,12294
6438,2020-04-13,RT @CLewandowski_: US House hopeful Mowers raised $354K in first quarter; campaign says it’s a primary record for a GOP candidate in NH. We…,0,10645
98,2020-04-13,RT @David_Bossie: New digital ad up in battleground states today highlighting @realDonaldTrump strong leadership combating the coronavirus…,0,10654
6552,2020-04-13,"First the Fake News Media said that it’s not fair for the President of the United States to be giving news conferences, but it is the only way I can reach the American People, as seen in the below poll. https://t.co/xP2rqjqtaf",108743,25800
6471,2020-04-13,"I am working hard to expose the corruption and dishonesty in the Lamestream Media. That part is easy, the hard part is WHY?",372843,67571
6536,2020-04-13,White House news conference today at 5:00 P.M. Eastern. Thank you!,134095,19261
6462,2020-04-13,"The @nytimes story is a Fake, just like the “paper” itself. I was criticized for moving too fast when I issued the China Ban, long before most others wanted to do so. @SecAzar told me nothing until later, and @PeterNavarroUSA memo was same as Ban (see his statements). Fake News!",33854,9077
6485,2020-04-13,"The @nytimes story is a Fake, just like the “paper” itself. I was criticized for moving too fast when I issued the China Ban, long before most others wanted to do so. @SecAzar told me nothing until later, and Peter Navarro memo was same as Ban (see his statements). Fake News!",116895,26805
6527,2020-04-13,"For the purpose of creating conflict and confusion, some in the Fake News Media are saying that it is the Governors decision to open up the states, not that of the President of the United States &amp; the Federal Government. Let it be fully understood that this is incorrect....",148348,32864
6500,2020-04-13,"....disaster, the Energy Industry will be strong again, far faster than currently anticipated. Thank you to all of those who worked with me on getting this very big business back on track, in particular Russia and Saudi Arabia.",78145,15582
6526,2020-04-13,"....It is the decision of the President, and for many good reasons. With that being said, the Administration and I are working closely with the Governors, and this will continue. A decision by me, in conjunction with the Governors and input from others, will be made shortly!",104564,22881
6513,2020-04-13,"Having been involved in the negotiations, to put it mildly, the number that OPEC+ is looking to cut is 20 Million Barrels a day, not the 10 Million that is generally being reported. If anything near this happens, and the World gets back to business from the Covid 19.....",104910,21414
6642,2020-04-14,RT @TrumpWarRoom: Media keep asking what the Trump Administration was doing in February to combat the coronavirus after restricting travel…,0,19968
6598,2020-04-14,RT @WhiteHouse: President @realDonaldTrump offered his condolences to Americans across the south who just endured deadly tornadoes and seve…,0,8573
6888,2020-04-14,https://t.co/KRxBA0OjpX,75459,14627
6887,2020-04-14,RT @WhiteHouse: President @realDonaldTrump is halting funding of the World Health Organization while a review is conducted to assess WHO's…,0,28141
6866,2020-04-14,White House news conference today at 5:45 P.M. Eastern. Thank you!,119547,15132
6836,2020-04-14,My Administration is committed to protecting the Homeland from the scourge of narco-terrorists and traffickers seeking to destabilize the United States and our Hemisphere. Our military deployments in the Caribbean &amp; Eastern Pacific will endure until these threats are neutralized! https://t.co/iOKSK1NeNf,105609,29200
6614,2020-04-14,"RT @WhiteHouse: ""We're very close to completing a plan to open our country."" https://t.co/xnV4XxwnjL",0,17303
6615,2020-04-14,"RT @WhiteHouse: Over the weekend, the number of daily new infections remained flat.

Thanks to the efforts of every American, our strategie…",0,9016
6807,2020-04-14,"Tell the Democrat Governors that “Mutiny On The Bounty” was one of my all time favorite movies. A good old fashioned mutiny every now and then is an exciting and invigorating thing to watch, especially when the mutineers need so much from the Captain. Too easy!",149311,34312
6777,2020-04-14,"GET RID OF BALLOT HARVESTING, IT IS RAMPANT WITH FRAUD. THE USA MUST HAVE VOTER I.D., THE ONLY WAY TO GET AN HONEST COUNT!",266261,62962
6749,2020-04-14,"Cuomo’s been calling daily, even hourly, begging for everything, most of which should have been the state’s responsibility, such as new hospitals, beds, ventilators, etc. I got it all done for him, and everyone else, and now he seems to want Independence! That won’t happen!",183330,34515
6720,2020-04-14,The Democrats don’t want to approve more money for our great workers under the incredibly successful “Paycheck” plan. Replenish Account Now!,121803,28567
6692,2020-04-14,https://t.co/DRVhpMCuAx,74359,21105
6629,2020-04-14,https://t.co/6fEymjTjUM,147927,49877
6675,2020-04-14,https://t.co/ImJ7W5MACi,65531,18000
6654,2020-04-14,https://t.co/NOAE5Q6QxH,125272,30726
7093,2020-04-15,"RT @WhiteHouse: In 11 days, @GM sourced materials, transformed a manufacturing facility, and trained a workforce to build lifesaving ventil…",0,9247
7092,2020-04-15,RT @WhiteHouse: The Federal government has ordered and shipped hundreds of millions of PPE items around the country. https://t.co/bVD3SyuXas,0,9968
7075,2020-04-15,"RT @WhiteHouse: To date, more than 3.3 million Coronavirus tests have been completed and 48 different tests have been authorized. https://t…",0,8253
7074,2020-04-15,"RT @WhiteHouse: We are using every available authority to accelerate the development, study, and delivery of therapies. https://t.co/GKbkUd…",0,8743
7051,2020-04-15,White House news conference today at 5:30 P.M. Eastern. Thank you!,114547,14840
6986,2020-04-15,"Our GREAT Senator from South Carolina, @SenatorTimScott just released a fantastic new book, “OPPORTUNITY KNOCKS: How Hard Work, Community, and Business Can Improve Lives and End Poverty.” Get your copy today! https://t.co/fmSYMijfgm",51939,13157
7016,2020-04-15,"My condolences to the Steinbrenner family, and the entire @Yankees Organization, on the passing of Hank Steinbrenner. He was a friend and will be missed greatly by all! https://t.co/nHsO7Wy0oM",59494,10702
7003,2020-04-15,"RT @USNavy: Hard at work in #NYC.

#USNavy Sailors provide care for trauma, emergency, and urgent care patients without regard to their #CO…",0,7243
7002,2020-04-15,#ThanksForDelivering @UPS! https://t.co/4Sis7Tme17,84362,16894
6902,2020-04-15,“The Art of an Oil Deal” https://t.co/UyH5pYTmYw,79528,18697
6972,2020-04-15,RT @GOPLeader: RT to tell Chuck Schumer and Nancy Pelosi to STOP blocking critical funding for small businesses. The Paycheck Protection Pr…,0,35594
7035,2020-04-15,"We are having very productive calls with the leaders of every sector of the economy who are all-in on getting America back to work, and soon. More to come! #MAGA",183046,31062
7197,2020-04-16,https://t.co/lmb1H6I6en,132904,32910
7184,2020-04-16,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/NB3LRIZHI7,0,8348
7169,2020-04-16,"Crazy Nancy Pelosi deleted this from her Twitter account. She wanted everyone to pack into Chinatown long after I closed the BORDER TO CHINA. Based on her statement, she is responsible for many deaths. She’s an incompetent, third-rate politician! https://t.co/uWNI7DCG3o",257516,95722
7138,2020-04-16,Democrats are blocking additional funding for the popular Paycheck Protection Program. They are killing American small businesses. Stop playing politics Dems! Support Refilling PPP NOW – it is out of funds!,161728,43358
7122,2020-04-16,"Crazy “Nancy Pelosi, you are a weak person. You are a poor leader. You are the reason America hates career politicians, like yourself.” @seanhannity She is totally incompetent &amp; controlled by the Radical Left, a weak and pathetic puppet. Come back to Washington and do your job!",274877,63634
7108,2020-04-16,".@OANN Poll “Gives President Trump a 52% Approval Rating in North Carolina, and a seven point lead over (Sleepy) Joe Biden. The President also helps other Republican Candidates, including @SenThomTillis, who has a 4% lead over his Democrat rival.”",101160,21536
7150,2020-04-16,"Major News Conference tonight, the White House at 6:00 P.M. (Eastern), to explain Guidelines for OPENING UP AMERICA AGAIN!",166755,34498
7346,2020-04-17,"Biden/Obama were a disaster in handling the H1N1 Swine Flu. Polling at the time showed disastrous approval numbers. 17,000 people died unnecessarily and through incompetence! Also, don’t forget their 5 Billion Dollar Obamacare website that should have cost close to nothing!",115285,28599
7415,2020-04-17,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/2cfwNTvpNX,0,6331
7403,2020-04-17,White House news conference today at 6:00 P.M. Eastern. Thank you!,98102,16578
7385,2020-04-17,"Cuomo ridiculously wanted “40 thousand Ventilators”. We gave him a small fraction of that number, and it was plenty. State should have had them in stockpile!",118667,23511
7378,2020-04-17,The States have to step up their TESTING!,130160,21394
7365,2020-04-17,"China has just announced a doubling in the number of their deaths from the Invisible Enemy. It is far higher than that and far higher than the U.S., not even close!",254540,56631
7326,2020-04-17,"Governor Cuomo should spend more time “doing” and less time “complaining”. Get out there and get the job done. Stop talking! We built you thousands of hospital beds that you didn’t need or use, gave large numbers of Ventilators that you should have had, and helped you with....",132560,29454
7227,2020-04-17,"....in January and February, as the Virus spread globally? Why did the W.H.O. wait as long as it did to take decisive action? Lanhee Chen, Hoover Institution Fellow @FoxNews",111443,27596
7313,2020-04-17,"LIBERATE VIRGINIA, and save your great 2nd Amendment. It is under siege!",181042,42083
7304,2020-04-17,LIBERATE MICHIGAN!,195797,38676
7325,2020-04-17,"....testing that you should be doing. We have given New York far more money, help and equipment than any other state, by far, &amp; these great men &amp; women who did the job never hear you say thanks. Your numbers are not good. Less talk and more action!",89255,19420
7277,2020-04-17,LIBERATE MINNESOTA!,163673,34752
7261,2020-04-17,"Today people started losing their jobs because of Crazy Nancy Pelosi, Cryin’ Chuck Schumer, and the Radical Left, Do Nothing Democrats, who should immediately come back to Washington and approve legislation to help families in America. End your ENDLESS VACATION!",178941,48309
7245,2020-04-17,Why did the W.H.O. Ignore an email from Taiwanese health officials in late December alerting them to the possibility that CoronaVirus could be transmitted between humans? Why did the W.H.O. make several claims about the CoronaVirus that ere either inaccurate or misleading....,295326,81754
7213,2020-04-17,"THANK GOD FOR TRUCKERS! 
https://t.co/PNLPAkhNUK",222422,41890
7804,2020-04-18,John James will be a GREAT Senator for Michigan! https://t.co/yGiWzZ9nR0,47017,12628
7789,2020-04-18,RT @SenRickScott: .@SenateDems blocked more funding for this program just last week and now it’s almost out of money. Small businesses need…,0,5465
7775,2020-04-18,RT @SenJohnBarrasso: The @SenSchumer &amp; @SpeakerPelosi paycheck blockade must end now. The #PaycheckProtectionProgram has ensured millions o…,0,5260
7761,2020-04-18,RT @SenatorTimScott: The initial #PaycheckProtectionProgram funds have run out. 5.2 million more Americans filed for unemployment last week…,0,5832
7760,2020-04-18,RT @marcorubio: Contrary to the air cover being provided to Democratic congressional leaders by many in the media #PPP is NOT tied up becau…,0,5719
7747,2020-04-18,RT @JimInhofe: BREAKING – Funds have officially run out for the #PaycheckProtectionProgram. This program has helped so many in Oklahoma and…,0,5793
7748,2020-04-18,RT @senatemajldr: Republicans tried to pass more money for Americans’ paychecks last week. Democrats blocked it. Speaker Pelosi said she sa…,0,14384
7813,2020-04-18,"RT @SenJohnThune: This never needed to happen.

@SenateGOP was ready to approve more relief funds last week — Dems stepped in to block.

*O…",0,4176
7734,2020-04-18,RT @SteveDaines: The #PaycheckProtectionProgram is critical for MT small businesses and workers. It’s officially OUT of money. We must boos…,0,3059
7733,2020-04-18,RT @SenToddYoung: Speaker Nancy Pelosi’s refusal to provide additional funding for this bipartisan program is indefensible. I’ll continue f…,0,3654
7729,2020-04-18,"RT @SenatorBraun: I spent 40 years building a small business on Main Street, and it's sad that Senate Democrats blocked additional aid for…",0,4818
7718,2020-04-18,RT @SenatorFischer: Great #PaycheckProtectionProgram success story in NE! I’m glad Steve was able to use this program to get his employees…,0,2671
7749,2020-04-18,RT @SenCapito: This situation could have been completely avoided. Small businesses in America are in desperate need. We should not be playi…,0,4370
7827,2020-04-18,RT @SenJoniErnst: #PaycheckProtectionProgram has allowed workers to collect paychecks &amp; #smallbiz owners pay bills: 22K+ loans &amp; $3.7B+ in…,0,3135
7846,2020-04-18,"RT @GrassleyPress: The livelihood of many Americans are on the line during the #coronavirus pandemic.

Last week, @SenateDems blocked addit…",0,4313
7835,2020-04-18,RT @BryanDeanWright: Biden has a problem if he runs on “Things Were Better Under Obama.”,0,6014
7837,2020-04-18,"Really nice to see this and, what a great pick! https://t.co/91104h0sd1",90242,13233
7858,2020-04-18,I will be having a White House Press Conference today at 5:00 P.M. Thank you!,121737,18572
7880,2020-04-18,"Thank you @Honeywell, great job! https://t.co/8MfzxtvDPK",56623,13317
7891,2020-04-18,"Great news, thank you! https://t.co/hp4TCZQW9r",65967,14682
7896,2020-04-18,"....Example! V.P. Mike Pence held a conference call yesterday with all Democrat Senators. He gave them everything that they would have wanted to hear in terms of gaining ground on the CoronaVirus, but nothing that anyone could have said, including “it’s over”, could have made....",63469,14441
7900,2020-04-18,"No matter what you do for the Do Nothing Democrats, no matter how GREAT a job you are doing, they will only respond to their Fake partners in the Lamestream Media in the negative, even in a time of crisis. I thought it would be different, but it’s not. In fact, it’s even worse...",155439,34013
7916,2020-04-18,"....them happy, or even a little bit satisfied. They were RUDE and NASTY. This is their political playbook, and they will use it right up to the election on November 3rd. They will not change because they feel that this is the only way they can win. America will not be fooled!!!",78059,17993
7932,2020-04-18,"The most often used phrase in the Lamestream Media, by far, is “sources say”, or “officials who spoke on the condition of anonymity”, or anything similar which allows Fake News to make up a phony quote from a person who doesn’t even exist. The American people should demand NAMES!",164994,37865
7951,2020-04-18,RT @paulsperry_: ---&gt;,0,3731
7952,2020-04-18,RT @paulsperry_: Let's see if authorities enforce the social-distancing orders for mosques during Ramadan (April 23-May 23) like they did c…,0,19964
7953,2020-04-18,"RT @paulsperry_: BREAKING: Adjusted for population, U.S. COVID-19 deaths (fatalities per million) are lower than every Western European cou…",0,13198
7717,2020-04-18,"RT @SenBillCassidy: I’m receiving text messages, phone calls &amp; emails from #smallbiz owners who wonder if more money will be put into the #…",0,5462
7966,2020-04-18,RT @paulsperry_: BREAKING: New daily cases of COVID-19 in both U.S. and N.Y. have peaked and trend-line now rolling over,0,5189
7828,2020-04-18,RT @SenatorLankford: Small businesses in Oklahoma received more than $4 billion dollars from the #PaycheckProtectionProgram to help them &amp;…,0,3099
7712,2020-04-18,RT @SenHydeSmith: Today @SBAgov announced officially that #PaycheckProtectionProgram is out of funds. Every Senate Republican was ready to…,0,3184
7455,2020-04-18,"RT @ChanelRion: AG Sec Sonny Purdue:
- Ag Relief Program is in 2 parts
1) $16 bill in direct payments
2) USDA will purchase $3 Bill in food…",0,4183
7691,2020-04-18,"RT @SenJohnThune: By blocking relief for Main Street, Democrats are behaving as they always do in circumstances like this one: hijacking th…",0,4709
7979,2020-04-18,"I gave up on Drudge (a really nice guy) long ago, as have many others. People are dropping off like flies! https://t.co/L77SXS2mE8",54667,14428
7426,2020-04-18,RT @SecretarySonny: Thank you @realDonaldTrump for all you do for America's farmers and ranchers.,0,9455
7438,2020-04-18,"RT @WhiteHouse: Yesterday, we unveiled the Guidelines for Opening Up America Again! 🇺🇸 

https://t.co/HxnTNieF8w https://t.co/TaBM5RfBC0",0,6590
7456,2020-04-18,"RT @ChanelRion: #HAPPENINGNOW: White House Daily  Briefing 4/17/20

- Treasury has sent relief checks to over 80 mill Americans - https://t…",0,4317
7466,2020-04-18,"RT @GOPChairwoman: Democrats are blocking more funding for #PaycheckProtectionProgram that @realDonaldTrump signed into law.

1.7M #smallbi…",0,8293
7467,2020-04-18,"RT @TeamTrump: The partisan media has spread false information about America's testing capacity!

President @realDonaldTrump isn't afraid t…",0,6038
7468,2020-04-18,RT @TeamTrump: President @realDonaldTrump: “The ultimate victory in this war will be made possible by America’s scientific brilliance.” htt…,0,5583
7469,2020-04-18,"RT @GOPChairwoman: Great news from @realDonaldTrump:

So far, the Treasury Department has sent 80 million Americans economic relief payment…",0,4457
7489,2020-04-18,"RT @TeamTrump: President @realDonaldTrump: Economic relief payments have been sent out to over 80 million Americans!

If you haven’t got yo…",0,5202
7490,2020-04-18,They are Fake News Losers! https://t.co/3RHcBZogms,64457,15657
7498,2020-04-18,"RT @charliekirk11: Facts:

California’s Motor Voter law resulted in AT LEAST 1,500 people, including non-citizens, being registered to vote…",0,19386
7499,2020-04-18,Great book. Get it and support Charlie! https://t.co/fG7YXOCk9R,43130,9983
7511,2020-04-18,Cut him off now! https://t.co/kdGybEFeOI,122750,39064
7525,2020-04-18,"RT @charliekirk11: In January, The WHO tweeted that China found no evidence of human-to-human transmission of COVID-19

This was a Chinese…",0,12258
7701,2020-04-18,"RT @SenJohnKennedy: Congress could pass clean #coronavirus relief bills . . . if Speaker Pelosi would agree to it. 

Right now, though, Dem…",0,5953
7526,2020-04-18,Lamestream Media is only getting worse! https://t.co/cuTRo87tz3,45920,12794
7552,2020-04-18,"RT @charliekirk11: One week ago today, Democrats blocked a GOP-led increase in funding for small businesses

Today, that funding ran out.…",0,15802
7553,2020-04-18,RT @charliekirk11: Democrats care more about appeasing China than the American people.,0,12076
7567,2020-04-18,RT @charliekirk11: This is your daily reminder that Joe Biden flew his son to China on Air Force 2 to help him secure a $1.5 BILLION deal w…,0,30347
7587,2020-04-18,This is a disgraceful situation! https://t.co/s2qZSrGw6U,92851,28129
7603,2020-04-18,An incompetent political hack! Come back to Washington &amp; take care of our great American workers. https://t.co/FZ9mH92j0S,111973,35808
7613,2020-04-18,"Spending the morning speaking to @fema and Military relative to CoronaVirus. Also, spoke to leaders of various countries including Poland, South Korea and Bahrain. Last night had a very gold conversation with the President of Mexico on numerous topics. Border is very strong!",74129,15116
7630,2020-04-18,"RT @SenatorTimScott: Through yesterday, the PPP approved 22,933 loans for more than $3.8b in South Carolina. $3.8b to ensure workers get th…",0,4970
7637,2020-04-18,"RT @SenatorTimScott: As our nation faces an unprecedented crisis in responding to the #COVID19 #coronavirus pandemic, it is critical that w…",0,2810
7638,2020-04-18,"RT @SenatorTimScott: I want to thank President @realDonaldTrump for the opportunity to serve our nation on this task force, and I will be w…",0,2890
7662,2020-04-18,"RT @SenateGOP: The #PaycheckProtectionProgram is literally saving millions of jobs.

It's helping small businesses stay open.

FUNDS WILL R…",0,6605
7663,2020-04-18,RT @SenJohnBarrasso: @SenSchumer .@SenSchumer and Congressional Democrats need to stop holding workers and small businesses hostage and sto…,0,3592
7674,2020-04-18,"RT @senrobportman: The #PaycheckProtectionProgram has already issued 1M+ loans to small businesses, saving millions of jobs nationwide.
 
B…",0,3434
7675,2020-04-18,"RT @SenateGOP: #PPP Update: April 17

↓↓↓

❌no new loans approved

❌no new jobs saved

The Paycheck Protection Program is out of money.

an…",0,4256
